,Atelectasis,Cardiomegaly,Consolidation,Edema,Plural Effusion,Mean
Epoch 28,0.9760646904027649,0.9871171247094097,0.8544988895996701,0.9755640923428692,0.9946982367964297,0.9575886067702287
Epoch 29,0.9760330989832416,0.9889691416071441,0.8664325432885819,0.9777296112440282,0.9947793689857296,0.9607887528217451
Epoch 30,0.9741976639821902,0.9880138543555643,0.8713977593183172,0.9769381816346756,0.9949863167442277,0.9611067552069951
Epoch 31,0.976896788979289,0.9886033460391717,0.8799959542812932,0.979283781880064,0.9947919375406962,0.9639143617441028
Epoch 32,0.9820521909664247,0.9911612372297433,0.9102992215640979,0.9838676841089793,0.9970929799159691,0.9728946627570428
Epoch 33,0.98349648360145,0.9897358976208939,0.9093310643941822,0.9863143609958919,0.9971933766662436,0.9732142366557323
Epoch 34,0.9845601790509884,0.9923828630637219,0.9139626129017064,0.9832323381654091,0.9965385332825737,0.97413530529288
Epoch 35,0.9833030523400108,0.9934356368551363,0.9349588155220047,0.9891127816326313,0.9972572379274263,0.9796135048554419
Epoch 36,0.9855342184048963,0.991045081979637,0.939764322982515,0.9874129213870124,0.9974585948459564,0.9802430279200035
Epoch 37,0.9863315928932012,0.9924011023178708,0.9448421518009966,0.9848233200551115,0.9973622503711624,0.9811520834876687
Epoch 38,0.9851104256890832,0.9942158828435613,0.9488823093824352,0.9870028376020314,0.9980040267916518,0.9826430964617525
Epoch 39,0.9859044027761268,0.9930084543237542,0.9636608262685318,0.989289431210087,0.9977175287481858,0.9859161286653372
Epoch 40,0.9876047800465064,0.995515619167607,0.9529116922834693,0.9911923582306285,0.9976758141476509,0.9849800527751725
Epoch 41,0.9879473439867011,0.9941398438477329,0.9563609802943261,0.9890866853917687,0.9983516990259284,0.9851773105092916
Epoch 42,0.9886537387165465,0.9958211898299132,0.9733434406786936,0.992476530295168,0.9984136533339435,0.9897417105708529
Epoch 43,0.9894101237792409,0.9939155161789763,0.9661577715597446,0.9890303698521214,0.9980640091367325,0.9873155581013631
Epoch 44,0.9893867831913529,0.9948525389142823,0.9700562073368275,0.9913155561889099,0.9983301157832619,0.9887882402829268
Epoch 45,0.9891509505972851,0.9950195720838565,0.9699104884736117,0.9915330660110462,0.997559555014212,0.9886347264360025
Epoch 46,0.9913205663406132,0.9977451532592486,0.9826619751622763,0.9930760772328248,0.9991443847857036,0.9927896313561334
Epoch 47,0.9910597165190738,0.9948270241681738,0.9772859309958185,0.9913150870984877,0.9979722370155558,0.990491999159422
Epoch 48,0.9914920247990878,0.9965662204162834,0.9777414219206702,0.9937198174260573,0.9985050353965179,0.9916049039917233
Epoch 49,0.9905208092592155,0.9952785341257959,0.9763690404504096,0.9920940981561339,0.9982400772558736,0.9905005118494857
Epoch 50,0.9911923475345588,0.9959333536642915,0.9827810180022319,0.9939221188429228,0.9991652312510098,0.9925988138590031
